5_36_2013-02-22,589.537515455
5_36_2013-03-01,577.03950863
5_36_2013-03-08,570.208848424
5_36_2013-03-15,568.750562202
5_36_2013-03-22,567.177138246
5_36_2013-03-29,571.136212894
5_36_2013-04-05,574.29746832
5_36_2013-04-12,579.158825676
5_36_2013-04-19,585.076897798
5_36_2013-04-26,591.012775602
5_36_2013-05-03,596.819992839
5_36_2013-05-10,602.441020838
5_36_2013-05-17,606.454111217
5_36_2013-05-24,609.960526929
5_36_2013-05-31,612.182610582
5_36_2013-06-07,613.528782003
5_36_2013-06-14,614.103795564
5_36_2013-06-21,613.883197755
5_36_2013-06-28,612.978245638
5_36_2013-07-05,611.708963921
5_36_2013-07-12,610.040918294
5_36_2013-07-19,608.349666312
5_36_2013-07-26,606.662388713
5_38_2012-11-02,58330.2816589
5_38_2012-11-09,58988.9814628
5_38_2012-11-16,58145.1813597
5_38_2012-11-23,56974.2589886
5_38_2012-11-30,58647.2756141
5_38_2012-12-07,60183.9318092
5_38_2012-12-14,58071.5317011
5_38_2012-12-21,57075.6488755
5_38_2012-12-28,57452.0857283
5_38_2013-01-04,58065.3903354
5_38_2013-01-11,57974.3053913
5_38_2013-01-18,57751.7253551
5_38_2013-01-25,57544.7624818
5_38_2013-02-01,57817.9923242
5_38_2013-02-08,57889.3121716
5_38_2013-02-15,57483.984975
5_38_2013-02-22,57287.7323742
5_38_2013-03-01,57400.5937579
5_38_2013-03-08,57514.5773556
5_38_2013-03-15,57438.2135509
5_38_2013-03-22,57346.0730322
5_38_2013-03-29,57288.4600103
5_38_2013-04-05,57311.8144828
5_38_2013-04-12,57277.7058142
5_38_2013-04-19,57188.2760845
5_38_2013-04-26,57140.4793075
5_38_2013-05-03,57153.8678468
5_38_2013-05-10,57152.1327771
5_38_2013-05-17,57111.2105979
5_38_2013-05-24,57069.8123264
5_38_2013-05-31,57044.2876567
5_38_2013-06-07,57031.6640923
5_38_2013-06-14,57007.2125014
5_38_2013-06-21,56976.9666659
5_38_2013-06-28,56955.8133084
5_38_2013-07-05,56945.4246678
5_38_2013-07-12,56929.7672853
5_38_2013-07-19,56907.5075522
5_38_2013-07-26,56886.6713797
5_40_2012-11-02,20278.7770782
5_40_2012-11-09,19726.3335888
5_40_2012-11-16,19893.8884296
5_40_2012-11-23,19688.2055498
5_40_2012-11-30,19935.0266455
5_40_2012-12-07,19638.1745519
5_40_2012-12-14,19698.8422416
5_40_2012-12-21,19575.2801387
5_40_2012-12-28,19669.4460049
5_40_2013-01-04,19535.2162567
5_40_2013-01-11,19579.2890836
5_40_2013-01-18,19495.0396655
5_40_2013-01-25,19541.4123063
5_40_2013-02-01,19471.9906947
5_40_2013-02-08,19491.8891849
5_40_2013-02-15,19446.1002732
5_40_2013-02-22,19465.2421134
5_40_2013-03-01,19428.224885
5_40_2013-03-08,19438.7343927
5_40_2013-03-15,19412.0548693
5_40_2013-03-22,19420.4868192
5_40_2013-03-29,19400.4487319
5_40_2013-04-05,19404.8213212
5_40_2013-04-12,19390.1026093
5_40_2013-04-19,19393.4220009
5_40_2013-04-26,19382.246132
5_40_2013-05-03,19384.0499026
5_40_2013-05-10,19375.7057009
5_40_2013-05-17,19376.8616485
5_40_2013-05-24,19370.6190691
5_40_2013-05-31,19371.1342848
5_40_2013-06-07,19366.4325401
5_40_2013-06-14,19366.6870494
5_40_2013-06-21,19363.136194
5_40_2013-06-28,19363.1595155
5_40_2013-07-05,19360.4745703
5_40_2013-07-12,19360.3923294
5_40_2013-07-19,19358.3632982
5_40_2013-07-26,19358.2096851
5_41_2012-11-02,1357.99463251
5_41_2012-11-09,1217.37106156
5_41_2012-11-16,1246.98901225
5_41_2012-11-23,1288.80470167
5_41_2012-11-30,1192.16595922
5_41_2012-12-07,1086.25203004
5_41_2012-12-14,1097.52235537
5_41_2012-12-21,1111.6132438
5_41_2012-12-28,1053.75335044
5_41_2013-01-04,1005.04388178
5_41_2013-01-11,1011.50677934
5_41_2013-01-18,1003.5462139
5_41_2013-01-25,958.242888241
5_41_2013-02-01,927.819050297
5_41_2013-02-08,927.688322509
5_41_2013-02-15,916.058342277
5_41_2013-02-22,887.170037761
5_41_2013-03-01,870.179993541
5_41_2013-03-08,866.795231779
5_41_2013-03-15,854.233559146
5_41_2013-03-22,834.35125304
5_41_2013-03-29,823.176065566
5_41_2013-04-05,818.302603274
5_41_2013-04-12,807.684285721
5_41_2013-04-19,794.564351627
5_41_2013-04-26,786.990600223
5_41_2013-05-03,781.87433497
5_41_2013-05-10,773.321550267
5_41_2013-05-17,764.334168341
5_41_2013-05-24,758.753649867
5_41_2013-05-31,754.057640344
5_41_2013-06-07,747.526824006
5_41_2013-06-14,741.319168768
5_41_2013-06-21,737.083670975
5_41_2013-06-28,733.070907026
5_41_2013-07-05,728.157476774
5_41_2013-07-12,723.747497631
5_41_2013-07-19,720.455597864
5_41_2013-07-26,717.180982297
5_42_2012-11-02,2833.98869543
5_42_2012-11-09,2948.99104297
5_42_2012-11-16,3011.13449966
5_42_2012-11-23,3138.2882255
5_42_2012-11-30,2932.88235659
5_42_2012-12-07,2975.94620532
5_42_2012-12-14,3045.24294463
5_42_2012-12-21,2908.99981631
5_42_2012-12-28,2992.49368107
5_42_2013-01-04,2928.03124605
5_42_2013-01-11,2932.3564307
5_42_2013-01-18,2892.06611681
5_42_2013-01-25,2962.33984165
5_42_2013-02-01,2902.69494225
5_42_2013-02-08,2902.94263695
5_42_2013-02-15,2934.05684965
5_42_2013-02-22,2910.63423262
5_42_2013-03-01,2923.80109081
5_42_2013-03-08,2918.34295313
5_42_2013-03-15,2931.7403957
5_42_2013-03-22,2909.57853988
5_42_2013-03-29,2935.65015244
5_42_2013-04-05,2924.48547596
5_42_2013-04-12,2921.68481072
5_42_2013-04-19,2927.47250622
5_42_2013-04-26,2926.37575361
5_42_2013-05-03,2925.95847645
5_42_2013-05-10,2923.03433178
5_42_2013-05-17,2929.84063134
5_42_2013-05-24,2921.08759776
5_42_2013-05-31,2927.18918159
5_42_2013-06-07,2925.32237642
5_42_2013-06-14,2924.83180681
5_42_2013-06-21,2924.35606969
5_42_2013-06-28,2925.65095376
5_42_2013-07-05,2925.36204793
5_42_2013-07-12,2923.77457394
5_42_2013-07-19,2926.3802076
5_42_2013-07-26,2924.11805308
5_44_2012-11-02,1635.30706865
5_44_2012-11-09,1383.42031702
5_44_2012-11-16,1519.52515489
5_44_2012-11-23,1295.98767257
5_44_2012-11-30,1444.24608134
5_44_2012-12-07,1343.21914814
5_44_2012-12-14,1404.6885043
5_44_2012-12-21,1359.5657585
5_44_2012-12-28,1424.10157755
5_44_2013-01-04,1361.00121516
5_44_2013-01-11,1408.60690205
5_44_2013-01-18,1356.51039574
5_44_2013-01-25,1370.74025113
5_44_2013-02-01,1347.12036435
5_44_2013-02-08,1360.61521782
5_44_2013-02-15,1340.09572516
5_44_2013-02-22,1358.88735271
5_44_2013-03-01,1344.07303955
5_44_2013-03-08,1354.26461065
5_44_2013-03-15,1346.95976705
5_44_2013-03-22,1350.2963616
5_44_2013-03-29,1342.40259763
5_44_2013-04-05,1346.40343581
5_44_2013-04-12,1339.46977874
5_44_2013-04-19,1342.52446337
5_44_2013-04-26,1339.45388155
5_44_2013-05-03,1340.99022302
5_44_2013-05-10,1339.16619868
5_44_2013-05-17,1340.80556211
5_44_2013-05-24,1338.64985771
5_44_2013-05-31,1339.69829618
5_44_2013-06-07,1338.18529577
5_44_2013-06-14,1338.4123784
5_44_2013-06-21,1337.53256883
5_44_2013-06-28,1337.83622994
5_44_2013-07-05,1337.09496843
5_44_2013-07-12,1337.51578752
5_44_2013-07-19,1337.03290593
5_44_2013-07-26,1337.20937558
5_45_2012-11-23,12.8718026478
5_45_2013-01-04,27.1656255719
5_45_2013-02-15,14.0477337201
5_45_2013-02-22,11.3250918647
5_46_2012-11-02,4575.03636245
5_46_2012-11-09,4869.52519147
5_46_2012-11-16,5093.04114313
5_46_2012-11-23,5196.32344291
5_46_2012-11-30,5144.90311984
5_46_2012-12-07,5026.08592126
5_46_2012-12-14,4984.72912408
5_46_2012-12-21,5005.44539987
5_46_2012-12-28,5014.83530305
5_46_2013-01-04,5005.5166165
5_46_2013-01-11,4983.49903472
5_46_2013-01-18,4941.69694185
5_46_2013-01-25,4887.51567244
5_46_2013-02-01,4857.6882694
5_46_2013-02-08,4865.2645121
5_46_2013-02-15,4885.84657984
5_46_2013-02-22,4902.73166331
5_46_2013-03-01,4914.64033005
5_46_2013-03-08,4920.33106765
5_46_2013-03-15,4918.17100032
5_46_2013-03-22,4914.78433036
5_46_2013-03-29,4918.07036808
5_46_2013-04-05,4925.24404683
5_46_2013-04-12,4929.99727281
5_46_2013-04-19,4931.07042016
5_46_2013-04-26,4929.65140202
5_46_2013-05-03,4926.15244935
5_46_2013-05-10,4921.84241836
5_46_2013-05-17,4919.40268361
5_46_2013-05-24,4919.50391139
5_46_2013-05-31,4920.36097136
5_46_2013-06-07,4920.7198756
5_46_2013-06-14,4920.64522324
5_46_2013-06-21,4920.32148669
5_46_2013-06-28,4919.81315096
5_46_2013-07-05,4919.58942279
5_46_2013-07-12,4920.03577584
5_46_2013-07-19,4920.80794118
5_46_2013-07-26,4921.36123648
5_47_2013-02-22,-299.905595275
5_49_2012-11-02,29.3807193424
5_49_2012-11-09,30.9748934663
5_49_2012-11-16,33.4947050799
5_49_2012-11-23,34.5811616058
5_49_2012-12-14,35.8220741953
5_49_2012-12-28,36.4844770296
5_49_2013-01-04,37.1166016518
5_49_2013-01-11,37.4999490255
5_49_2013-01-18,37.8295250314
5_49_2013-01-25,38.0454010047
5_49_2013-02-01,38.2198735807
5_49_2013-02-08,38.3396070389
5_49_2013-02-15,38.4328689753
5_49_2013-02-22,38.4986997116
5_49_2013-03-08,38.5488531019
5_49_2013-03-15,38.5848624101
5_49_2013-03-29,38.6119335158
5_49_2013-04-12,38.6315707543
5_49_2013-04-19,38.6462158975
5_49_2013-04-26,38.6569054143
5_49_2013-05-03,38.6648391424
5_49_2013-05-10,38.670651652
5_49_2013-05-17,38.6749531703
5_49_2013-05-24,38.6781117063
5_49_2013-05-31,38.6804450796
5_49_2013-06-07,38.6821607645
5_49_2013-06-14,38.6834268943
5_49_2013-06-21,38.6843586169
5_49_2013-06-28,38.685045767
5_49_2013-07-05,38.6855516779
5_49_2013-07-12,38.6859246469
5_49_2013-07-19,38.6861993251
5_49_2013-07-26,38.6864017775
5_52_2012-11-02,501.100263182
5_52_2012-11-09,488.302746083
5_52_2012-11-16,548.171804719
5_52_2012-11-23,526.306417065
5_52_2012-11-30,539.483164757
5_52_2012-12-07,528.494489058
5_52_2012-12-14,548.910539453
5_52_2012-12-21,536.804858254
5_52_2012-12-28,539.723436724
5_52_2013-01-04,531.7296606
5_52_2013-01-11,532.089612908
5_52_2013-01-18,522.712808166
5_52_2013-01-25,523.064906487
5_52_2013-02-01,520.320177594
5_52_2013-02-08,520.654111644
5_52_2013-02-15,517.935997615
5_52_2013-02-22,518.881938203
5_52_2013-03-01,518.087969588
5_52_2013-03-08,518.569210456
5_52_2013-03-15,518.384042371
5_52_2013-03-22,519.488146674
5_52_2013-03-29,519.604668408
5_52_2013-04-05,520.094609067
5_52_2013-04-12,520.237736554
5_52_2013-04-19,520.666370606
5_52_2013-04-26,520.653031941
5_52_2013-05-03,520.826663789
5_52_2013-05-10,520.851505367
5_52_2013-05-17,520.924537951
5_52_2013-05-24,520.831410557
5_52_2013-05-31,520.829288577
5_52_2013-06-07,520.76920611
5_52_2013-06-14,520.736893965
5_52_2013-06-21,520.67247391
5_52_2013-06-28,520.658826792
5_52_2013-07-05,520.624898782
5_52_2013-07-12,520.608557157
5_52_2013-07-19,520.58970637
5_52_2013-07-26,520.591666429
5_54_2012-11-02,44.2602865533
5_54_2012-11-09,30.8651882867
5_54_2012-11-23,43.1324763226
5_54_2012-11-30,38.5504239367
5_54_2012-12-07,39.964819194
5_54_2012-12-14,46.3485065211
5_54_2012-12-21,41.4248508177
5_54_2012-12-28,45.1895460317
5_54_2013-01-04,43.2811762104
5_54_2013-02-01,44.4702957471
5_54_2013-02-08,44.815215004
5_54_2013-02-15,43.8442072829
5_54_2013-03-01,44.8466430089
5_54_2013-04-05,44.1815199183
5_54_2013-04-26,44.6134497981
5_54_2013-05-17,44.4582334847
5_54_2013-05-24,44.380837237
5_54_2013-06-28,44.5717008013
5_54_2013-07-05,44.3900623582
5_55_2012-11-02,3535.60854132
5_55_2012-11-09,3594.38850591
5_55_2012-11-16,3660.91899383
5_55_2012-11-23,3822.11331961
5_55_2012-11-30,3780.69455368
5_55_2012-12-07,3773.15165635
5_55_2012-12-14,3711.18318655
5_55_2012-12-21,3698.38336445
5_55_2012-12-28,3638.35064313
5_55_2013-01-04,3585.86243851
5_55_2013-01-11,3531.56373804
5_55_2013-01-18,3485.786044
5_55_2013-01-25,3450.23634638
5_55_2013-02-01,3419.66710121
5_55_2013-02-08,3402.94775081
5_55_2013-02-15,3389.7778188
5_55_2013-02-22,3387.18487149
5_55_2013-03-01,3388.90056159
5_55_2013-03-08,3397.31233536
5_55_2013-03-15,3407.49041292
5_55_2013-03-22,3419.56774848
5_55_2013-03-29,3432.03534037
5_55_2013-04-05,3444.03595895
5_55_2013-04-12,3454.85160511
5_55_2013-04-19,3463.56948541
5_55_2013-04-26,3470.4012312
5_55_2013-05-03,3474.96117093
5_55_2013-05-10,3477.65455612
5_55_2013-05-17,3478.48715547
5_55_2013-05-24,3477.92622291
5_55_2013-05-31,3476.23122272
5_55_2013-06-07,3473.80996477
5_55_2013-06-14,3470.98702713
5_55_2013-06-21,3468.05132175
5_55_2013-06-28,3465.2502388
5_55_2013-07-05,3462.74275842
5_55_2013-07-12,3460.66578717
5_55_2013-07-19,3459.0665473
5_55_2013-07-26,3457.96856978
5_56_2012-11-02,778.325473148
5_56_2012-11-09,920.554755617
5_56_2012-11-16,1250.88988645
5_56_2012-11-23,1248.80525679
5_56_2012-11-30,1007.92835678
5_56_2012-12-07,974.846974242
5_56_2012-12-14,935.846992496
5_56_2012-12-21,1033.96551621
5_56_2012-12-28,1130.41005853
5_56_2013-01-04,1107.85731286
5_56_2013-01-11,1079.48776637
5_56_2013-01-18,1039.79976919
5_56_2013-01-25,1034.67341497
5_56_2013-02-01,1069.62779206
5_56_2013-02-08,1084.53702395
5_56_2013-02-15,1086.3586532
5_56_2013-02-22,1073.13423783
5_56_2013-03-01,1057.16608451
5_56_2013-03-08,1056.82807816
5_56_2013-03-15,1061.11913488
5_56_2013-03-22,1064.91646621
5_56_2013-03-29,1064.01405919
5_56_2013-04-05,1057.25125686
5_56_2013-04-12,1052.11898721
5_56_2013-04-19,1050.06540914
5_56_2013-04-26,1050.31679888
5_56_2013-05-03,1051.22383741
5_56_2013-05-10,1050.33770023
5_56_2013-05-17,1048.58763613
5_56_2013-05-24,1047.25188056
5_56_2013-05-31,1046.92849384
5_56_2013-06-07,1047.70322226
5_56_2013-06-14,1048.61810385
5_56_2013-06-21,1049.20901984
5_56_2013-06-28,1049.59206212
5_56_2013-07-05,1050.01888189
5_56_2013-07-12,1050.78318309
5_56_2013-07-19,1051.78183558
5_56_2013-07-26,1052.7567224
5_58_2012-11-02,1356.75347834
5_58_2012-11-09,1353.58106979
5_58_2012-11-16,941.532522981
5_58_2012-11-23,880.908356174
5_58_2012-11-30,553.238252705
5_58_2012-12-07,769.024199013
5_58_2012-12-14,1230.46397064
5_58_2012-12-21,968.859144699
5_58_2012-12-28,1124.75417064
5_58_2013-01-04,1091.6112332
5_58_2013-01-11,960.096203739
5_58_2013-01-18,815.490924952
5_58_2013-01-25,879.858976197
5_58_2013-02-08,882.021772634
5_58_2013-02-15,857.251121059
5_58_2013-02-22,944.745224158
5_58_2013-03-01,961.107515308
5_58_2013-03-08,930.905280113
5_58_2013-03-15,917.915955712
5_58_2013-03-22,920.505172964
5_58_2013-03-29,889.1614929
5_58_2013-04-05,884.033933954
5_58_2013-04-19,904.189522947
5_58_2013-04-26,905.73544631
5_58_2013-05-17,906.487179497
5_58_2013-05-24,915.180000999
5_58_2013-05-31,914.224913841
5_58_2013-06-14,904.370205609
5_58_2013-07-05,903.737808171
5_58_2013-07-12,904.144108472
5_58_2013-07-19,901.130000477
5_58_2013-07-26,902.883422836
5_59_2012-11-16,28.3325412712
5_59_2012-12-14,55.4491836831
5_59_2012-12-21,68.6972921502
5_59_2012-12-28,75.8549124824
5_59_2013-01-04,79.6878069335
5_59_2013-01-18,80.183052229
5_59_2013-01-25,79.8913013669
5_59_2013-02-08,78.927088444
5_59_2013-02-15,77.5040095649
5_59_2013-03-08,76.3964825527
5_59_2013-04-05,75.6209236043
5_59_2013-05-03,75.1236820993
5_59_2013-06-14,74.8986940702
5_60_2012-11-02,252.155459559
5_60_2012-11-09,235.399672222
5_60_2012-11-16,264.517773895
5_60_2012-11-23,237.344139295
5_60_2012-11-30,236.026931214
5_60_2012-12-07,237.326936441
5_60_2012-12-14,237.484203924
5_60_2012-12-21,241.331074525
5_60_2012-12-28,231.561060628
5_60_2013-01-04,243.294145365
5_60_2013-01-11,239.501492658
5_60_2013-01-18,243.972239766
5_60_2013-01-25,235.762635816
5_60_2013-02-01,239.408156967
5_60_2013-02-08,238.72459601
5_60_2013-02-15,240.055862955
5_60_2013-02-22,238.418805182
5_60_2013-03-01,238.446349948
5_60_2013-03-08,240.162836319
5_60_2013-03-15,239.560846902
5_60_2013-03-22,239.541463886
5_60_2013-03-29,238.303650769
5_60_2013-04-05,239.537665352
5_60_2013-04-12,239.207063765
5_60_2013-04-19,239.393140318
5_60_2013-04-26,238.838503795
5_60_2013-05-03,239.292450207
5_60_2013-05-10,239.40878549
5_60_2013-05-17,239.28232178
5_60_2013-05-24,239.11163199
5_60_2013-05-31,239.097770333
5_60_2013-06-07,239.337679111
5_60_2013-06-14,239.220614885
5_60_2013-06-21,239.204037054
5_60_2013-06-28,239.13632473
5_60_2013-07-05,239.28450279
5_60_2013-07-12,239.24387324
5_60_2013-07-19,239.209371038
5_60_2013-07-26,239.173555531
5_67_2012-11-02,3016.84981787
5_67_2012-11-09,3062.70905287
5_67_2012-11-16,3181.23974477
5_67_2012-11-23,3046.05464983
5_67_2012-11-30,3044.36251647
5_67_2012-12-07,3087.0353492
5_67_2012-12-14,3138.09808199
5_67_2012-12-21,3050.7850085
5_67_2012-12-28,3047.78580212
5_67_2013-01-04,3040.76063375
5_67_2013-01-11,3052.77674474
5_67_2013-01-18,3014.26427529
5_67_2013-01-25,3014.12864078
5_67_2013-02-01,3028.90728663
5_67_2013-02-08,3040.57553939
5_67_2013-02-15,3019.49244816
5_67_2013-02-22,3023.50167945
5_67_2013-03-01,3028.29365797
5_67_2013-03-08,3034.79418351
5_67_2013-03-15,3028.68402999
5_67_2013-03-22,3030.82592248
5_67_2013-03-29,3035.76416963
5_67_2013-04-05,3037.85622573
5_67_2013-04-12,3031.87726266
5_67_2013-04-19,3032.97923689
5_67_2013-04-26,3034.33259519
5_67_2013-05-03,3035.1731528
5_67_2013-05-10,3033.05281554
5_67_2013-05-17,3033.04497563
5_67_2013-05-24,3033.90090242
5_67_2013-05-31,3033.94873491
5_67_2013-06-07,3032.28071392
5_67_2013-06-14,3032.71716547
5_67_2013-06-21,3033.22752165
5_67_2013-06-28,3033.37412071
5_67_2013-07-05,3032.86999319
5_67_2013-07-12,3032.93363115
5_67_2013-07-19,3033.23550118
5_67_2013-07-26,3033.28160239
5_71_2012-11-02,437.680449045
5_71_2012-11-09,447.080850091
5_71_2012-11-16,480.862067088
5_71_2012-11-23,497.920292308
5_71_2012-11-30,500.206584387
5_71_2012-12-07,470.731228163
5_71_2012-12-14,498.070521128
5_71_2012-12-21,476.296818076
5_71_2012-12-28,465.982885634
5_71_2013-01-04,459.919282706
5_71_2013-01-11,461.335468864
5_71_2013-01-18,457.223829904
5_71_2013-01-25,449.604438226
5_71_2013-02-01,456.016896078
5_71_2013-02-08,455.424974135
5_71_2013-02-15,456.209981643
5_71_2013-02-22,456.6354105
5_71_2013-03-01,459.850392003
5_71_2013-03-08,460.724803456
5_71_2013-03-15,460.106490373
5_71_2013-03-22,461.561747382
5_71_2013-03-29,461.684559624
5_71_2013-04-05,461.518286628
5_71_2013-04-12,460.882259728
5_71_2013-04-19,461.075105887
5_71_2013-04-26,460.803983602
5_71_2013-05-03,460.279752651
5_71_2013-05-10,460.220686007
5_71_2013-05-17,460.160239767
5_71_2013-05-24,460.10306169
5_71_2013-05-31,459.968996659
5_71_2013-06-07,460.092645043
5_71_2013-06-14,460.156592148
5_71_2013-06-21,460.157950391
5_71_2013-06-28,460.21313237
5_71_2013-07-05,460.278089172
5_71_2013-07-12,460.315433029
5_71_2013-07-19,460.301875801
5_71_2013-07-26,460.326007332
5_72_2012-11-02,11676.9770834
5_72_2012-11-09,11559.0681778
5_72_2012-11-16,11293.6250349
5_72_2012-11-23,11145.2483927
5_72_2012-11-30,11503.4150428
5_72_2012-12-07,11733.3164931
5_72_2012-12-14,11678.287393
5_72_2012-12-21,11635.7650331
5_72_2012-12-28,11693.3451829
5_72_2013-01-04,11715.7065752
5_72_2013-01-11,11712.9195101
5_72_2013-01-18,11687.7438874
5_72_2013-01-25,11680.2859802
5_72_2013-02-01,11675.5612564
5_72_2013-02-08,11668.5301264
5_72_2013-02-15,11661.1235608
5_72_2013-02-22,11656.0296814
5_72_2013-03-01,11653.4298285
5_72_2013-03-08,11652.3694904
5_72_2013-03-15,11651.6691691
5_72_2013-03-22,11651.627321
5_72_2013-03-29,11651.957982
5_72_2013-04-05,11652.6131242
5_72_2013-04-12,11653.2807409
5_72_2013-04-19,11653.8441321
5_72_2013-04-26,11654.2975487
5_72_2013-05-03,11654.6543483
5_72_2013-05-10,11654.9071833
5_72_2013-05-17,11655.0588175
5_72_2013-05-24,11655.1267664
5_72_2013-05-31,11655.1438944
5_72_2013-06-07,11655.1287336
5_72_2013-06-14,11655.0951464
5_72_2013-06-21,11655.0531239
5_72_2013-06-28,11655.0115686
5_72_2013-07-05,11654.9758054
5_72_2013-07-12,11654.9477186
5_72_2013-07-19,11654.9273184
5_72_2013-07-26,11654.9139546
5_74_2012-11-02,3297.59300717
5_74_2012-11-09,3461.88864173
5_74_2012-11-16,3482.04041836
5_74_2012-11-23,3438.12358907
5_74_2012-11-30,3457.95897064
5_74_2012-12-07,3575.59533225
5_74_2012-12-14,3693.58829651
5_74_2012-12-21,3696.20372459
5_74_2012-12-28,3629.60474527
5_74_2013-01-04,3572.99549154
5_74_2013-01-11,3575.75798038
5_74_2013-01-18,3605.30400253
5_74_2013-01-25,3611.5267107
5_74_2013-02-01,3580.24365428
5_74_2013-02-08,3539.45244218
5_74_2013-02-15,3523.5659858
5_74_2013-02-22,3534.95122077
5_74_2013-03-01,3549.03509779
5_74_2013-03-08,3547.50851825
5_74_2013-03-15,3534.17615179
5_74_2013-03-22,3525.4613235
5_74_2013-03-29,3529.89302806
5_74_2013-04-05,3540.96542615
5_74_2013-04-12,3547.28238637
5_74_2013-04-19,3545.18736714
5_74_2013-04-26,3540.50862704
5_74_2013-05-03,3540.04924968
5_74_2013-05-10,3544.26895591
5_74_2013-05-17,3548.43431069
5_74_2013-05-24,3548.77922575
5_74_2013-05-31,3546.1760352
5_74_2013-06-07,3544.12911777
5_74_2013-06-14,3544.55895453
5_74_2013-06-21,3546.27138383
5_74_2013-06-28,3547.00271112
5_74_2013-07-05,3546.04876787
5_74_2013-07-12,3544.62159494
5_74_2013-07-19,3544.1377409
5_74_2013-07-26,3544.72042263
5_79_2012-11-02,5114.06049848
5_79_2012-11-09,5200.77394942
5_79_2012-11-16,4949.31539638
5_79_2012-11-23,5064.74794776
5_79_2012-11-30,5070.73077389
5_79_2012-12-07,5103.1176139
5_79_2012-12-14,5036.06853336
5_79_2012-12-21,4985.55761428
5_79_2012-12-28,4972.89640358
5_79_2013-01-04,5030.92093819
5_79_2013-01-11,5051.10100451
5_79_2013-01-18,4989.49865096
5_79_2013-01-25,5008.61803236
5_79_2013-02-01,5015.47443654
5_79_2013-02-08,5026.75008152
5_79_2013-02-15,5011.32749218
5_79_2013-02-22,4994.38627271
5_79_2013-03-01,4995.31015756
5_79_2013-03-08,5008.02072623
5_79_2013-03-15,5012.61715619
5_79_2013-03-22,4997.4386925
5_79_2013-03-29,4999.88179721
5_79_2013-04-05,5003.00524775
5_79_2013-04-12,5006.33560692
5_79_2013-04-19,5002.71407037
5_79_2013-04-26,4997.5729682
5_79_2013-05-03,4998.45754155
5_79_2013-05-10,5001.53289598
5_79_2013-05-17,5002.55585099
5_79_2013-05-24,4998.78596603
5_79_2013-05-31,4998.84630949
5_79_2013-06-07,4999.97062648
5_79_2013-06-14,5000.91026167
5_79_2013-06-21,5000.02958377
5_79_2013-06-28,4998.55025092
5_79_2013-07-05,4998.86359103
5_79_2013-07-12,4999.67154925
5_79_2013-07-19,4999.89604369
5_79_2013-07-26,4998.94905379
5_80_2012-11-23,1.0
5_80_2012-11-30,1.0
5_80_2012-12-07,1.0
5_80_2012-12-21,1.0
5_80_2012-12-28,1.0
5_80_2013-01-11,1.0
5_80_2013-02-22,1.0
5_80_2013-05-03,1.0
5_80_2013-05-10,1.0
5_80_2013-05-17,1.0
5_80_2013-05-24,1.0
5_80_2013-05-31,1.0
5_80_2013-06-14,1.0
5_81_2012-11-02,2839.98145191
5_81_2012-11-09,2851.73719016
5_81_2012-11-16,2836.71435056
5_81_2012-11-23,2843.25046002
5_81_2012-11-30,2838.46150894
5_81_2012-12-07,2839.2953621
5_81_2012-12-14,2840.91491044
5_81_2012-12-21,2835.20380439
5_81_2012-12-28,2837.8207317
5_81_2013-01-04,2838.68850257
5_81_2013-01-11,2836.90084093
5_81_2013-01-18,2837.48491071
5_81_2013-01-25,2836.89389401
5_81_2013-02-01,2836.41827568
5_81_2013-02-08,2836.64655614
5_81_2013-02-15,2836.01956625
5_81_2013-02-22,2835.85064157
5_81_2013-03-01,2835.76838664
5_81_2013-03-08,2835.38342815
5_81_2013-03-15,2835.22691294
5_81_2013-03-22,2835.00960957
5_81_2013-03-29,2834.74321008
5_81_2013-04-05,2834.57884529
5_81_2013-04-12,2834.34893884
5_81_2013-04-19,2834.13612404
5_81_2013-04-26,2833.9536747
5_81_2013-05-03,2833.74324192
5_81_2013-05-10,2833.55281391
5_81_2013-05-17,2833.36737884
5_81_2013-05-24,2833.17552503
5_81_2013-05-31,2832.99699026
5_81_2013-06-07,2832.81800025
5_81_2013-06-14,2832.64102329
5_81_2013-06-21,2832.4711219
5_81_2013-06-28,2832.30183563
5_81_2013-07-05,2832.13650536
5_81_2013-07-12,2831.97524299
5_81_2013-07-19,2831.81593101
5_81_2013-07-26,2831.66045946
5_82_2012-11-02,4027.30013228
5_82_2012-11-09,3979.66775636
5_82_2012-11-16,3969.26137019
5_82_2012-11-23,3901.65566754
5_82_2012-11-30,3965.50969693
5_82_2012-12-07,3872.60152249
5_82_2012-12-14,3886.0359194
5_82_2012-12-21,3927.56401807
5_82_2012-12-28,3894.78550636
5_82_2013-01-04,3904.46815722
5_82_2013-01-11,3907.80628949
5_82_2013-01-18,3910.36896379
5_82_2013-01-25,3915.15099539
5_82_2013-02-01,3911.44041492
5_82_2013-02-08,3918.82821228
5_82_2013-02-15,3920.22343026
5_82_2013-02-22,3917.83587344
5_82_2013-03-01,3919.8111167
5_82_2013-03-08,3919.74280897
5_82_2013-03-15,3919.71132566
5_82_2013-03-22,3919.51772624
5_82_2013-03-29,3919.24264175
5_82_2013-04-05,3919.56079398
5_82_2013-04-12,3919.05834981
5_82_2013-04-19,3918.79319517
5_82_2013-04-26,3918.86554685
5_82_2013-05-03,3918.71396838
5_82_2013-05-10,3918.66018909
5_82_2013-05-17,3918.62637965
